File - 17092602.CSV
Interval - 10.0000,usec
Step = 0.00080570 volt
Data : 26/9/2017   15:57:35
@pin 0
#
0
154
47
136
143
277
389
35
106
101
277
423
202
102
152
148
305
312
87
193
83
251
378
218
124
243
95
359
285
45
230
101
255
449
81
121
159
125
352
268
35
253
51
277
499
103
225
106
89
477
255
108
346
33
422
341
151
339
100
91
512
121
220
324
39
521
283
201
358
64
279
491
86
352
111
58
557
261
271
377
34
275
349
254
306
84
40
473
161
345
280
31
325
158
222
304
57
68
436
109
361
83
62
258
249
216
245
36
78
407
133
413
80
41
278
203
334
255
66
148
237
296
314
143
77
379
166
274
249
78
181
380
188
381
137
109
262
294
391
120
157
169
376
313
379
67
114
214
293
395
192
96
220
211
416
265
180
187
91
297
352
90
201
139
236
355
222
42
244
43
292
320
46
190
58
206
433
140
60
219
33
336
346
93
152
108
120
445
148
93
183
38
288
322
60
350
46
231
472
95
90
229
37
431
303
85
278
48
252
391
236
108
154
45
513
223
195
319
47
219
464
172
227
95
156
345
182
232
184
39
382
215
195
231
49
50
525
63
267
214
29
399
241
164
260
30
40
418
154
214
218
22
224
277
150
213
36
20
477
41
186
89
23
198
62
154
158
20
37
279
43
250
75
11
157
129
49
248
23
0
269
86
271
113
25
349
109
274
245
36
39
412
92
308
242
27
310
231
140
335
38
150
426
108
424
68
36
386
188
203
339
28
74
523
80
304
338
18
249
191
236
278
46
36
391
67
387
106
21
315
110
68
326
35
22
477
39
143
321
20
100
278
53
295
33
32
431
118
150
318
18
181
363
46
265
97
19
409
129
277
287
31
125
329
69
270
115
23
443
105
180
305
31
88
437
43
208
186
22
419
336
57
262
43
46
354
84
133
196
15
287
342
29
348
46
24
277
168
23
265
32
83
377
41
32
175
29
273
309
29
175
81
132
492
76
268
277
27
38
192
85
500
291
15
181
140
234
498
73
17
162
220
379
425
17
89
110
180
500
127
26
143
89
32
372
196
179
339
39
26
277
89
243
286
22
43
283
49
388
129
15
132
173
76
382
31
32
274
79
193
313
17
44
274
60
148
305
14
228
376
35
126
212
10
327
333
25
185
60
47
451
75
45
148
30
133
495
23
25
189
36
163
304
24
27
197
37
199
239
29
19
171
40
173
63
8
31
40
37
124
15
0
46
13
31
48
0
2
37
13
21
38
0
3
12
0
12
19
0
30
50
14
35
25
18
187
34
29
51
21
78
229
35
36
36
30
169
192
15
22
26
31
209
45
19
27
33
33
275
24
27
26
27
155
62
14
24
29
28
169
15
19
30
34
37
153
12
8
33
20
53
36
0
11
26
26
56
26
0
38
16
40
49
15
16
104
35
151
65
13
38
134
34
55
53
19
212
110
40
115
22
31
224
57
35
61
15
89
258
33
63
29
28
192
176
30
71
24
106
248
94
24
75
31
138
181
33
71
41
126
370
45
35
48
52
161
342
20
38
67
69
302
255
31
43
91
173
367
67
38
128
146
264
315
27
75
165
153
241
53
47
154
145
260
217
59
32
270
129
298
73
34
52
254
199
330
37
42
138
121
202
169
36
40
217
104
264
45
31
76
84
146
63
34
29
173
125
151
60
17
91
66
216
82
23
30
169
89
178
40
19
35
114
74
126
26
24
61
40
252
30
19
28
37
93
57
18
20
59
35
85
29
16
25
30
49
38
12
9
25
24
90
25
2
14
13
21
12
0
0
0
0
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
14
0
0
0
9
17
4
0
0
14
17
22
11
6
9
18
33
23
11
7
24
30
36
14
2
12
24
32
11
6
0
18
22
26
11
0
1
12
25
14
6
0
7
17
26
10
0
12
17
29
17
14
13
32
47
69
37
30
31
78
168
40
26
24
86
199
113
30
29
39
93
152
44
37
31
46
157
166
35
27
25
61
74
38
33
24
51
112
73
43
31
34
102
110
48
31
31
57
197
163
36
23
38
121
198
55
41
31
195
147
217
52
52
57
108
256
89
39
43
150
227
128
30
33
74
101
200
38
41
36
71
162
185
26
27
19
47
162
38
30
23
25
71
33
13
11
0
11
33
0
4
0
0
28
14
15
0
0
14
26
10
18
0
10
33
16
17
24
1
53
44
38
70
15
48
177
42
71
24
25
173
68
70
75
10
80
47
109
93
22
22
106
37
170
31
13
52
38
86
90
12
38
56
94
205
22
30
110
51
271
29
23
39
95
179
262
21
32
108
152
265
41
39
70
87
278
143
41
52
49
191
241
34
36
38
204
175
121
31
43
66
171
136
44
43
24
121
201
69
49
17
36
87
110
46
31
10
56
89
58
64
18
29
93
37
58
32
18
75
48
125
40
16
42
53
64
47
26
17
127
70
130
62
14
45
63
191
59
25
34
128
111
305
36
31
50
67
156
84
34
30
160
77
178
24
27
38
48
181
37
23
29
31
127
118
26
15
31
33
140
42
33
22
46
135
174
19
33
33
43
145
38
33
31
33
197
66
23
27
29
60
199
28
43
28
36
332
138
19
53
34
73
298
42
34
34
35
296
146
31
36
42
57
266
33
32
39
41
109
264
21
36
35
85
185
43
31
30
41
257
90
39
37
24
150
245
37
55
80
36
360
198
21
112
37
77
288
24
21
14
15
45
136
0
20
15
14
70
39
6
21
13
29
55
16
12
13
7
42
26
9
16
13
26
60
8
19
23
19
283
38
13
33
50
42
363
30
14
118
38
86
305
17
33
34
13
140
206
76
394
21
2
104
72
59
160
14
7
378
33
101
92
8
31
260
29
82
39
15
323
68
58
275
45
60
181
16
48
175
78
129
102
15
272
117
58
239
45
28
394
78
30
222
27
210
442
26
198
61
46
441
244
25
249
38
122
580
92
27
240
42
91
615
26
24
301
60
92
585
24
24
445
52
276
206
30
95
319
136
409
47
32
401
132
237
355
30
46
461
138
240
379
28
104
422
133
127
335
36
262
467
55
72
310
39
311
302
45
177
226
51
516
114
48
222
146
145
535
48
44
236
265
144
533
59
34
295
275
79
484
93
27
394
358
41
460
138
28
518
284
21
452
72
41
580
117
31
434
31
266
536
36
77
279
38
440
415
22
40
304
26
405
368
17
38
391
46
284
365
29
28
459
103
63
415
30
234
410
218
37
322
63
383
513
76
148
197
210
452
393
56
261
160
206
486
341
49
313
254
219
423
101
28
207
262
158
267
191
26
259
227
203
200
123
39
397
357
122
151
165
184
400
318
47
233
231
287
378
375
78
350
331
338
526
134
88
388
373
442
420
185
89
566
230
345
348
163
111
514
300
336
327
146
260
536
269
86
358
223
365
464
284
155
384
280
385
509
110
182
269
339
551
385
128
253
376
318
527
271
131
332
370
299
537
234
167
388
397
295
245
268
148
528
347
252
275
212
292
379
468
69
289
150
349
449
330
82
174
214
400
371
169
112
226
238
389
370
102
164
269
209
407
213
136
137
451
197
371
164
107
303
364
216
254
130
136
383
419
186
272
76
171
424
301
174
197
94
325
404
315
123
209
145
304
378
150
177
232
329
271
349
110
152
292
240
344
251
53
202
336
298
378
99
59
274
267
356
264
129
149
358
173
496
88
131
